transaction_id,member_id,branch,transaction_date,transaction_type,amount_kes,balance_after_kes,notes
SAV027018,MEM1168,Nairobi,2024-11-03,Deposit,1540.0,18240.0,Monthly contribution
SAV027019,MEM1168,Nairobi,2024-12-04,Deposit,1530.0,19770.0,Monthly contribution
SAV027021,MEM1169,Nairobi,2023-01-05,Deposit,480.0,480.0,Monthly contribution
SAV027022,MEM1169,Nairobi,2023-02-02,Deposit,480.0,960.0,Monthly contribution
SAV027023,MEM1169,Nairobi,2023-03-02,Deposit,530.0,1490.0,Monthly contribution
SAV027024,MEM1169,Nairobi,2023-04-02,Deposit,470.0,1960.0,Monthly contribution
SAV027025,MEM1169,Nairobi,2023-05-06,Deposit,530.0,2490.0,Monthly contribution
SAV027026,MEM1169,Nairobi,2023-06-03,Deposit,510.0,3000.0,Monthly contribution
SAV027027,MEM1169,Nairobi,2023-07-04,Deposit,540.0,3540.0,Monthly contribution
SAV027028,MEM1169,Nairobi,2023-08-05,Deposit,480.0,4020.0,Monthly contribution
SAV027029,MEM1169,Nairobi,2023-09-02,Deposit,540.0,4560.0,Monthly contribution
SAV027030,MEM1169,Nairobi,2023-10-05,Deposit,520.0,5080.0,Monthly contribution
SAV027031,MEM1169,Nairobi,2023-11-01,Deposit,470.0,5550.0,Monthly contribution
SAV027032,MEM1169,Nairobi,2023-12-03,Deposit,510.0,6060.0,Monthly contribution
SAV027033,MEM1169,Nairobi,2024-01-01,Deposit,460.0,6520.0,Monthly contribution
SAV027034,MEM1169,Nairobi,2024-02-01,Deposit,460.0,6980.0,Monthly contribution
SAV027035,MEM1169,Nairobi,2024-03-03,Deposit,490.0,7470.0,Monthly contribution
SAV027036,MEM1169,Nairobi,2024-04-06,Deposit,520.0,7990.0,Monthly contribution
SAV027037,MEM1169,Nairobi,2024-05-05,Deposit,480.0,8470.0,Monthly contribution
SAV027038,MEM1169,Nairobi,2024-06-03,Deposit,450.0,8920.0,Monthly contribution
SAV027039,MEM1169,Nairobi,2024-07-05,Deposit,510.0,9430.0,Monthly contribution
SAV027040,MEM1169,Nairobi,2024-08-03,Deposit,470.0,9900.0,Monthly contribution
SAV027041,MEM1169,Nairobi,2024-09-01,Deposit,540.0,10440.0,Monthly contribution
SAV027042,MEM1169,Nairobi,2024-10-06,Deposit,550.0,10990.0,Monthly contribution
SAV027043,MEM1169,Nairobi,2024-11-06,Deposit,500.0,11490.0,Monthly contribution
SAV027044,MEM1169,Nairobi,2024-12-02,Deposit,550.0,12040.0,Monthly contribution
SAV027045,MEM1169,Nairobi,2024-12-04,Withdrawal,-10000.0,2040.0,Member withdrawal request
SAV027046,MEM1170,Nairobi,2023-01-06,Deposit,1090.0,1090.0,Monthly contribution
SAV027047,MEM1170,Nairobi,2023-02-06,Deposit,1030.0,2120.0,Monthly contribution
SAV027048,MEM1170,Nairobi,2023-03-04,Deposit,1070.0,3190.0,Monthly contribution
SAV027049,MEM1170,Nairobi,2023-04-06,Deposit,920.0,4110.0,Monthly contribution
SAV027050,MEM1170,Nairobi,2023-05-01,Deposit,1060.0,5170.0,Monthly contribution
SAV027051,MEM1170,Nairobi,2023-06-05,Deposit,1030.0,6200.0,Monthly contribution
SAV027052,MEM1170,Nairobi,2023-07-04,Deposit,930.0,7130.0,Monthly contribution
SAV027053,MEM1170,Nairobi,2023-08-04,Deposit,1030.0,8160.0,Monthly contribution
SAV027054,MEM1170,Nairobi,2023-09-05,Deposit,1030.0,9190.0,Monthly contribution
SAV027055,MEM1170,Nairobi,2023-10-02,Deposit,930.0,10120.0,Monthly contribution
SAV027056,MEM1170,Nairobi,2023-11-04,Deposit,910.0,11030.0,Monthly contribution
SAV027070,MEM1170,Nairobi,2023-11-21,Withdrawal,-10000.0,1030.0,Member withdrawal request
SAV027057,MEM1170,Nairobi,2023-12-06,Deposit,990.0,2020.0,Monthly contribution
SAV027058,MEM1170,Nairobi,2024-01-01,Deposit,1030.0,3050.0,Monthly contribution
SAV027071,MEM1170,Nairobi,2024-01-02,Withdrawal,-20000.0,-16950.0,Member withdrawal request
SAV027059,MEM1170,Nairobi,2024-02-06,Deposit,1040.0,-15910.0,Monthly contribution
SAV027060,MEM1170,Nairobi,2024-03-01,Deposit,1060.0,-14850.0,Monthly contribution
SAV027061,MEM1170,Nairobi,2024-04-01,Deposit,1010.0,-13840.0,Monthly contribution
SAV027062,MEM1170,Nairobi,2024-05-02,Deposit,930.0,-12910.0,Monthly contribution
SAV027063,MEM1170,Nairobi,2024-06-05,Deposit,1080.0,-11830.0,Monthly contribution
SAV027064,MEM1170,Nairobi,2024-07-04,Deposit,950.0,-10880.0,Monthly contribution
SAV027065,MEM1170,Nairobi,2024-08-06,Deposit,1100.0,-9780.0,Monthly contribution
SAV027066,MEM1170,Nairobi,2024-09-01,Deposit,1000.0,-8780.0,Monthly contribution
SAV027067,MEM1170,Nairobi,2024-10-02,Deposit,1050.0,-7730.0,Monthly contribution
SAV027068,MEM1170,Nairobi,2024-11-06,Deposit,1060.0,-6670.0,Monthly contribution
SAV027069,MEM1170,Nairobi,2024-12-04,Deposit,1060.0,-5610.0,Monthly contribution
SAV027072,MEM1171,Nakuru,2023-01-01,Deposit,1910.0,1910.0,Monthly contribution
SAV027073,MEM1171,Nakuru,2023-02-05,Deposit,2160.0,4070.0,Monthly contribution
SAV027074,MEM1171,Nakuru,2023-03-02,Deposit,2060.0,6130.0,Monthly contribution
SAV027075,MEM1171,Nakuru,2023-04-04,Deposit,1940.0,8070.0,Monthly contribution
SAV027076,MEM1171,Nakuru,2023-05-05,Deposit,2080.0,10150.0,Monthly contribution
SAV027077,MEM1171,Nakuru,2023-06-05,Deposit,1960.0,12110.0,Monthly contribution
SAV027078,MEM1171,Nakuru,2023-07-06,Deposit,2190.0,14300.0,Monthly contribution
SAV027079,MEM1171,Nakuru,2023-08-03,Deposit,1960.0,16260.0,Monthly contribution
SAV027080,MEM1171,Nakuru,2023-09-06,Deposit,2120.0,18380.0,Monthly contribution
SAV027081,MEM1171,Nakuru,2023-10-05,Deposit,1860.0,20240.0,Monthly contribution
SAV027082,MEM1171,Nakuru,2023-11-05,Deposit,2080.0,22320.0,Monthly contribution
SAV027083,MEM1171,Nakuru,2023-12-02,Deposit,1860.0,24180.0,Monthly contribution
SAV027084,MEM1171,Nakuru,2024-01-06,Deposit,1830.0,26010.0,Monthly contribution
SAV027085,MEM1171,Nakuru,2024-02-01,Deposit,1940.0,27950.0,Monthly contribution
SAV027086,MEM1172,Nakuru,2023-01-01,Deposit,4760.0,4760.0,Monthly contribution
SAV027087,MEM1172,Nakuru,2023-02-05,Deposit,5110.0,9870.0,Monthly contribution
SAV027088,MEM1172,Nakuru,2023-03-06,Deposit,5140.0,15010.0,Monthly contribution
SAV027089,MEM1172,Nakuru,2023-04-06,Deposit,4690.0,19700.0,Monthly contribution
SAV027090,MEM1172,Nakuru,2023-05-04,Deposit,4870.0,24570.0,Monthly contribution
SAV027091,MEM1172,Nakuru,2023-06-04,Deposit,4640.0,29210.0,Monthly contribution
SAV027092,MEM1172,Nakuru,2023-07-05,Deposit,5120.0,34330.0,Monthly contribution
SAV027093,MEM1172,Nakuru,2023-08-05,Deposit,4840.0,39170.0,Monthly contribution
SAV027094,MEM1172,Nakuru,2023-09-01,Deposit,5450.0,44620.0,Monthly contribution
SAV027095,MEM1172,Nakuru,2023-10-06,Deposit,4520.0,49140.0,Monthly contribution
SAV027096,MEM1172,Nakuru,2023-11-02,Deposit,4980.0,54120.0,Monthly contribution
SAV027097,MEM1172,Nakuru,2023-12-05,Deposit,4710.0,58830.0,Monthly contribution
SAV027098,MEM1172,Nakuru,2024-01-04,Deposit,4680.0,63510.0,Monthly contribution
SAV027099,MEM1172,Nakuru,2024-02-03,Deposit,5470.0,68980.0,Monthly contribution
SAV027100,MEM1172,Nakuru,2024-03-03,Deposit,5320.0,74300.0,Monthly contribution
SAV027101,MEM1172,Nakuru,2024-04-01,Deposit,5040.0,79340.0,Monthly contribution
SAV027102,MEM1172,Nakuru,2024-05-06,Deposit,5360.0,84700.0,Monthly contribution
SAV027103,MEM1172,Nakuru,2024-06-04,Deposit,4800.0,89500.0,Monthly contribution
SAV027104,MEM1172,Nakuru,2024-07-05,Deposit,4890.0,94390.0,Monthly contribution
SAV027105,MEM1172,Nakuru,2024-08-02,Deposit,5070.0,99460.0,Monthly contribution
SAV027106,MEM1172,Nakuru,2024-09-05,Deposit,4740.0,104200.0,Monthly contribution
SAV027107,MEM1172,Nakuru,2024-10-03,Deposit,4860.0,109060.0,Monthly contribution
SAV027108,MEM1172,Nakuru,2024-11-06,Deposit,5220.0,114280.0,Monthly contribution
SAV027109,MEM1172,Nakuru,2024-12-01,Deposit,4680.0,118960.0,Monthly contribution
SAV027110,MEM1173,Nairobi,2023-01-01,Deposit,2070.0,2070.0,Monthly contribution
SAV027111,MEM1173,Nairobi,2023-02-06,Deposit,2190.0,4260.0,Monthly contribution
SAV027112,MEM1173,Nairobi,2023-03-06,Deposit,2180.0,6440.0,Monthly contribution
SAV027113,MEM1173,Nairobi,2023-04-06,Deposit,2170.0,8610.0,Monthly contribution
SAV027114,MEM1173,Nairobi,2023-05-03,Deposit,1950.0,10560.0,Monthly contribution
SAV027115,MEM1173,Nairobi,2023-06-03,Deposit,1920.0,12480.0,Monthly contribution
SAV027116,MEM1173,Nairobi,2023-07-03,Deposit,2020.0,14500.0,Monthly contribution
SAV027117,MEM1173,Nairobi,2023-08-02,Deposit,2000.0,16500.0,Monthly contribution
SAV027118,MEM1173,Nairobi,2023-09-03,Deposit,1800.0,18300.0,Monthly contribution
SAV027119,MEM1173,Nairobi,2023-10-01,Deposit,1820.0,20120.0,Monthly contribution
SAV027120,MEM1173,Nairobi,2023-11-06,Deposit,2120.0,22240.0,Monthly contribution
SAV027121,MEM1173,Nairobi,2023-12-04,Deposit,2020.0,24260.0,Monthly contribution
SAV027122,MEM1173,Nairobi,2024-01-02,Deposit,1810.0,26070.0,Monthly contribution
SAV027123,MEM1173,Nairobi,2024-02-02,Deposit,2070.0,28140.0,Monthly contribution
SAV027124,MEM1173,Nairobi,2024-03-06,Deposit,1840.0,29980.0,Monthly contribution
SAV027125,MEM1173,Nairobi,2024-04-03,Deposit,1980.0,31960.0,Monthly contribution
SAV027126,MEM1173,Nairobi,2024-05-01,Deposit,2050.0,34010.0,Monthly contribution
SAV027127,MEM1173,Nairobi,2024-06-03,Deposit,1850.0,35860.0,Monthly contribution
SAV027128,MEM1173,Nairobi,2024-07-06,Deposit,2100.0,37960.0,Monthly contribution
SAV027129,MEM1173,Nairobi,2024-08-05,Deposit,2040.0,40000.0,Monthly contribution
SAV027130,MEM1173,Nairobi,2024-09-01,Deposit,1900.0,41900.0,Monthly contribution
SAV027131,MEM1173,Nairobi,2024-10-02,Deposit,1810.0,43710.0,Monthly contribution
SAV027132,MEM1173,Nairobi,2024-11-06,Deposit,1870.0,45580.0,Monthly contribution
SAV027133,MEM1173,Nairobi,2024-12-06,Deposit,1910.0,47490.0,Monthly contribution
SAV027134,MEM1174,Nakuru,2023-01-02,Deposit,1030.0,1030.0,Monthly contribution
SAV027135,MEM1174,Nakuru,2023-02-01,Deposit,1000.0,2030.0,Monthly contribution
SAV027136,MEM1174,Nakuru,2023-03-02,Deposit,910.0,2940.0,Monthly contribution
SAV027137,MEM1174,Nakuru,2023-04-05,Deposit,1080.0,4020.0,Monthly contribution
SAV027138,MEM1174,Nakuru,2023-05-05,Deposit,990.0,5010.0,Monthly contribution
SAV027139,MEM1174,Nakuru,2023-06-04,Deposit,970.0,5980.0,Monthly contribution
SAV027140,MEM1174,Nakuru,2023-07-03,Deposit,970.0,6950.0,Monthly contribution
SAV027141,MEM1174,Nakuru,2023-08-01,Deposit,1080.0,8030.0,Monthly contribution
SAV027142,MEM1174,Nakuru,2023-09-02,Deposit,930.0,8960.0,Monthly contribution
SAV027143,MEM1174,Nakuru,2023-10-06,Deposit,990.0,9950.0,Monthly contribution
SAV027144,MEM1174,Nakuru,2023-11-05,Deposit,910.0,10860.0,Monthly contribution
SAV027145,MEM1174,Nakuru,2023-12-06,Deposit,990.0,11850.0,Monthly contribution
SAV027146,MEM1174,Nakuru,2024-01-02,Deposit,1050.0,12900.0,Monthly contribution
SAV027147,MEM1175,Nairobi,2023-01-02,Deposit,2080.0,2080.0,Monthly contribution
SAV027148,MEM1175,Nairobi,2023-02-01,Deposit,1860.0,3940.0,Monthly contribution
SAV027149,MEM1175,Nairobi,2023-03-04,Deposit,1990.0,5930.0,Monthly contribution
SAV027150,MEM1175,Nairobi,2023-04-05,Deposit,1970.0,7900.0,Monthly contribution
SAV027151,MEM1175,Nairobi,2023-05-02,Deposit,2050.0,9950.0,Monthly contribution
SAV027152,MEM1175,Nairobi,2023-06-02,Deposit,1850.0,11800.0,Monthly contribution
SAV027153,MEM1175,Nairobi,2023-07-04,Deposit,2000.0,13800.0,Monthly contribution
SAV027154,MEM1175,Nairobi,2023-08-02,Deposit,1860.0,15660.0,Monthly contribution
SAV027155,MEM1175,Nairobi,2023-09-03,Deposit,1890.0,17550.0,Monthly contribution
SAV027156,MEM1175,Nairobi,2023-10-06,Deposit,2030.0,19580.0,Monthly contribution
SAV027157,MEM1175,Nairobi,2023-11-02,Deposit,1940.0,21520.0,Monthly contribution
SAV027158,MEM1175,Nairobi,2023-12-03,Deposit,2060.0,23580.0,Monthly contribution
SAV027159,MEM1175,Nairobi,2024-01-03,Deposit,2180.0,25760.0,Monthly contribution
SAV027160,MEM1175,Nairobi,2024-02-01,Deposit,1960.0,27720.0,Monthly contribution
SAV027161,MEM1175,Nairobi,2024-03-02,Deposit,2030.0,29750.0,Monthly contribution
SAV027162,MEM1175,Nairobi,2024-04-06,Deposit,2040.0,31790.0,Monthly contribution
SAV027163,MEM1175,Nairobi,2024-05-05,Deposit,1930.0,33720.0,Monthly contribution
SAV027164,MEM1175,Nairobi,2024-06-06,Deposit,1810.0,35530.0,Monthly contribution
SAV027165,MEM1175,Nairobi,2024-07-03,Deposit,2030.0,37560.0,Monthly contribution
SAV027166,MEM1175,Nairobi,2024-08-03,Deposit,1830.0,39390.0,Monthly contribution
SAV027167,MEM1175,Nairobi,2024-09-02,Deposit,2000.0,41390.0,Monthly contribution
SAV027168,MEM1175,Nairobi,2024-10-04,Deposit,2100.0,43490.0,Monthly contribution
SAV027169,MEM1175,Nairobi,2024-11-04,Deposit,2140.0,45630.0,Monthly contribution
SAV027170,MEM1175,Nairobi,2024-12-06,Deposit,2100.0,47730.0,Monthly contribution
SAV027171,MEM1176,Nairobi,2023-01-04,Deposit,1450.0,1450.0,Monthly contribution
SAV027172,MEM1176,Nairobi,2023-02-05,Deposit,1630.0,3080.0,Monthly contribution
SAV027173,MEM1176,Nairobi,2023-03-04,Deposit,1460.0,4540.0,Monthly contribution
SAV027174,MEM1176,Nairobi,2023-04-04,Deposit,1620.0,6160.0,Monthly contribution
SAV027175,MEM1176,Nairobi,2023-05-05,Deposit,1480.0,7640.0,Monthly contribution
SAV027176,MEM1176,Nairobi,2023-06-06,Deposit,1460.0,9100.0,Monthly contribution
SAV027177,MEM1176,Nairobi,2023-07-04,Deposit,1450.0,10550.0,Monthly contribution
SAV027178,MEM1176,Nairobi,2023-08-01,Deposit,1500.0,12050.0,Monthly contribution
SAV027179,MEM1176,Nairobi,2023-09-05,Deposit,1450.0,13500.0,Monthly contribution
SAV027180,MEM1176,Nairobi,2023-10-03,Deposit,1470.0,14970.0,Monthly contribution
SAV027181,MEM1176,Nairobi,2023-11-01,Deposit,1630.0,16600.0,Monthly contribution
SAV027182,MEM1176,Nairobi,2023-12-05,Deposit,1470.0,18070.0,Monthly contribution
SAV027183,MEM1176,Nairobi,2024-01-05,Deposit,1570.0,19640.0,Monthly contribution
SAV027184,MEM1176,Nairobi,2024-02-03,Deposit,1470.0,21110.0,Monthly contribution
SAV027185,MEM1176,Nairobi,2024-03-01,Deposit,1610.0,22720.0,Monthly contribution
SAV027186,MEM1176,Nairobi,2024-04-05,Deposit,1380.0,24100.0,Monthly contribution
SAV027187,MEM1176,Nairobi,2024-05-03,Deposit,1540.0,25640.0,Monthly contribution
SAV027188,MEM1176,Nairobi,2024-06-03,Deposit,1530.0,27170.0,Monthly contribution
SAV027189,MEM1176,Nairobi,2024-07-04,Deposit,1470.0,28640.0,Monthly contribution
SAV027190,MEM1176,Nairobi,2024-08-02,Deposit,1350.0,29990.0,Monthly contribution
SAV027191,MEM1176,Nairobi,2024-09-04,Deposit,1480.0,31470.0,Monthly contribution
SAV027192,MEM1176,Nairobi,2024-10-04,Deposit,1640.0,33110.0,Monthly contribution
SAV027193,MEM1176,Nairobi,2024-11-01,Deposit,1540.0,34650.0,Monthly contribution
SAV027194,MEM1176,Nairobi,2024-12-05,Deposit,1600.0,36250.0,Monthly contribution
SAV027195,MEM1177,Mombasa,2023-01-03,Deposit,2640.0,2640.0,Monthly contribution
SAV027196,MEM1177,Mombasa,2023-02-04,Deposit,2590.0,5230.0,Monthly contribution
SAV027197,MEM1177,Mombasa,2023-03-06,Deposit,2670.0,7900.0,Monthly contribution
SAV027198,MEM1177,Mombasa,2023-04-04,Deposit,2730.0,10630.0,Monthly contribution
SAV027219,MEM1177,Mombasa,2023-04-04,Withdrawal,-15000.0,-4370.0,Member withdrawal request
SAV027199,MEM1177,Mombasa,2023-05-06,Deposit,2360.0,-2010.0,Monthly contribution
SAV027200,MEM1177,Mombasa,2023-06-02,Deposit,2640.0,630.0,Monthly contribution
SAV027201,MEM1177,Mombasa,2023-07-01,Deposit,2500.0,3130.0,Monthly contribution
SAV027202,MEM1177,Mombasa,2023-08-01,Deposit,2610.0,5740.0,Monthly contribution
SAV027203,MEM1177,Mombasa,2023-09-04,Deposit,2460.0,8200.0,Monthly contribution
SAV027204,MEM1177,Mombasa,2023-10-06,Deposit,2420.0,10620.0,Monthly contribution
SAV027205,MEM1177,Mombasa,2023-11-01,Deposit,2570.0,13190.0,Monthly contribution
SAV027206,MEM1177,Mombasa,2023-12-02,Deposit,2570.0,15760.0,Monthly contribution
SAV027207,MEM1177,Mombasa,2024-01-02,Deposit,2340.0,18100.0,Monthly contribution
SAV027208,MEM1177,Mombasa,2024-02-02,Deposit,2300.0,20400.0,Monthly contribution
SAV027209,MEM1177,Mombasa,2024-03-02,Deposit,2530.0,22930.0,Monthly contribution
SAV027210,MEM1177,Mombasa,2024-04-06,Deposit,2540.0,25470.0,Monthly contribution
SAV027211,MEM1177,Mombasa,2024-05-03,Deposit,2610.0,28080.0,Monthly contribution
SAV027212,MEM1177,Mombasa,2024-06-04,Deposit,2600.0,30680.0,Monthly contribution
SAV027213,MEM1177,Mombasa,2024-07-02,Deposit,2740.0,33420.0,Monthly contribution
SAV027214,MEM1177,Mombasa,2024-08-04,Deposit,2700.0,36120.0,Monthly contribution
SAV027215,MEM1177,Mombasa,2024-09-06,Deposit,2370.0,38490.0,Monthly contribution
SAV027216,MEM1177,Mombasa,2024-10-03,Deposit,2300.0,40790.0,Monthly contribution
SAV027217,MEM1177,Mombasa,2024-11-03,Deposit,2510.0,43300.0,Monthly contribution
SAV027220,MEM1177,Mombasa,2024-11-17,Withdrawal,-5000.0,38300.0,Member withdrawal request
SAV027218,MEM1177,Mombasa,2024-12-04,Deposit,2550.0,40850.0,Monthly contribution
SAV027221,MEM1178,Mombasa,2023-01-05,Deposit,930.0,930.0,Monthly contribution
SAV027222,MEM1178,Mombasa,2023-02-03,Deposit,1090.0,2020.0,Monthly contribution
SAV027223,MEM1178,Mombasa,2023-03-05,Deposit,970.0,2990.0,Monthly contribution
SAV027224,MEM1178,Mombasa,2023-04-06,Deposit,1020.0,4010.0,Monthly contribution
SAV027225,MEM1178,Mombasa,2023-05-03,Deposit,1100.0,5110.0,Monthly contribution
SAV027226,MEM1178,Mombasa,2023-06-06,Deposit,940.0,6050.0,Monthly contribution
SAV027227,MEM1178,Mombasa,2023-07-02,Deposit,1100.0,7150.0,Monthly contribution
SAV027228,MEM1178,Mombasa,2023-08-06,Deposit,970.0,8120.0,Monthly contribution
SAV027229,MEM1178,Mombasa,2023-09-05,Deposit,960.0,9080.0,Monthly contribution
SAV027230,MEM1178,Mombasa,2023-10-05,Deposit,1030.0,10110.0,Monthly contribution
SAV027231,MEM1178,Mombasa,2023-11-01,Deposit,1040.0,11150.0,Monthly contribution
SAV027232,MEM1178,Mombasa,2023-12-03,Deposit,990.0,12140.0,Monthly contribution
SAV027233,MEM1178,Mombasa,2024-01-03,Deposit,940.0,13080.0,Monthly contribution
SAV027234,MEM1178,Mombasa,2024-02-06,Deposit,1080.0,14160.0,Monthly contribution
SAV027235,MEM1178,Mombasa,2024-03-06,Deposit,1030.0,15190.0,Monthly contribution
SAV027236,MEM1178,Mombasa,2024-04-02,Deposit,970.0,16160.0,Monthly contribution
SAV027237,MEM1178,Mombasa,2024-05-04,Deposit,1010.0,17170.0,Monthly contribution
SAV027238,MEM1178,Mombasa,2024-06-03,Deposit,1030.0,18200.0,Monthly contribution
SAV027239,MEM1178,Mombasa,2024-07-01,Deposit,920.0,19120.0,Monthly contribution
SAV027240,MEM1178,Mombasa,2024-08-01,Deposit,1010.0,20130.0,Monthly contribution
SAV027241,MEM1178,Mombasa,2024-09-01,Deposit,910.0,21040.0,Monthly contribution
SAV027242,MEM1178,Mombasa,2024-10-03,Deposit,1000.0,22040.0,Monthly contribution
SAV027243,MEM1178,Mombasa,2024-11-04,Deposit,1050.0,23090.0,Monthly contribution
SAV027244,MEM1178,Mombasa,2024-12-01,Deposit,950.0,24040.0,Monthly contribution
SAV027245,MEM1179,Nakuru,2023-01-05,Deposit,2290.0,2290.0,Monthly contribution
SAV027246,MEM1179,Nakuru,2023-02-02,Deposit,2460.0,4750.0,Monthly contribution
SAV027247,MEM1179,Nakuru,2023-03-01,Deposit,2460.0,7210.0,Monthly contribution
SAV027248,MEM1179,Nakuru,2023-04-05,Deposit,2530.0,9740.0,Monthly contribution
SAV027249,MEM1179,Nakuru,2023-05-01,Deposit,2610.0,12350.0,Monthly contribution
SAV027250,MEM1179,Nakuru,2023-06-01,Deposit,2410.0,14760.0,Monthly contribution
SAV027251,MEM1179,Nakuru,2023-07-03,Deposit,2390.0,17150.0,Monthly contribution
SAV027252,MEM1179,Nakuru,2023-08-04,Deposit,2550.0,19700.0,Monthly contribution
SAV027253,MEM1179,Nakuru,2023-09-01,Deposit,2570.0,22270.0,Monthly contribution
SAV027254,MEM1179,Nakuru,2023-10-04,Deposit,2560.0,24830.0,Monthly contribution
SAV027255,MEM1179,Nakuru,2023-11-03,Deposit,2700.0,27530.0,Monthly contribution
SAV027256,MEM1179,Nakuru,2023-12-06,Deposit,2280.0,29810.0,Monthly contribution
SAV027257,MEM1179,Nakuru,2024-01-04,Deposit,2430.0,32240.0,Monthly contribution
SAV027258,MEM1179,Nakuru,2024-02-05,Deposit,2430.0,34670.0,Monthly contribution
SAV027259,MEM1179,Nakuru,2024-03-06,Deposit,2350.0,37020.0,Monthly contribution
SAV027260,MEM1179,Nakuru,2024-04-03,Deposit,2750.0,39770.0,Monthly contribution
SAV027261,MEM1179,Nakuru,2024-05-03,Deposit,2550.0,42320.0,Monthly contribution
SAV027262,MEM1179,Nakuru,2024-06-01,Deposit,2330.0,44650.0,Monthly contribution
SAV027263,MEM1179,Nakuru,2024-07-02,Deposit,2610.0,47260.0,Monthly contribution
SAV027264,MEM1179,Nakuru,2024-08-05,Deposit,2260.0,49520.0,Monthly contribution
SAV027265,MEM1179,Nakuru,2024-09-01,Deposit,2700.0,52220.0,Monthly contribution
SAV027266,MEM1179,Nakuru,2024-10-02,Deposit,2690.0,54910.0,Monthly contribution
SAV027267,MEM1179,Nakuru,2024-11-04,Deposit,2520.0,57430.0,Monthly contribution
SAV027268,MEM1179,Nakuru,2024-12-05,Deposit,2410.0,59840.0,Monthly contribution
SAV027269,MEM1180,Kisumu,2023-01-05,Deposit,1600.0,1600.0,Monthly contribution
SAV027270,MEM1180,Kisumu,2023-02-03,Deposit,1480.0,3080.0,Monthly contribution
SAV027271,MEM1180,Kisumu,2023-03-06,Deposit,1450.0,4530.0,Monthly contribution
SAV027272,MEM1180,Kisumu,2023-04-01,Deposit,1460.0,5990.0,Monthly contribution
SAV027273,MEM1180,Kisumu,2023-05-01,Deposit,1450.0,7440.0,Monthly contribution
SAV027294,MEM1180,Kisumu,2023-05-20,Withdrawal,-20000.0,-12560.0,Member withdrawal request
SAV027274,MEM1180,Kisumu,2023-06-05,Deposit,1530.0,-11030.0,Monthly contribution
SAV027275,MEM1180,Kisumu,2023-07-03,Deposit,1410.0,-9620.0,Monthly contribution
SAV027276,MEM1180,Kisumu,2023-08-04,Deposit,1600.0,-8020.0,Monthly contribution
SAV027277,MEM1180,Kisumu,2023-09-04,Deposit,1640.0,-6380.0,Monthly contribution
SAV027278,MEM1180,Kisumu,2023-10-05,Deposit,1600.0,-4780.0,Monthly contribution
SAV027279,MEM1180,Kisumu,2023-11-06,Deposit,1650.0,-3130.0,Monthly contribution
SAV027280,MEM1180,Kisumu,2023-12-06,Deposit,1620.0,-1510.0,Monthly contribution
SAV027281,MEM1180,Kisumu,2024-01-06,Deposit,1470.0,-40.0,Monthly contribution
SAV027282,MEM1180,Kisumu,2024-02-03,Deposit,1480.0,1440.0,Monthly contribution
SAV027283,MEM1180,Kisumu,2024-03-03,Deposit,1380.0,2820.0,Monthly contribution
SAV027284,MEM1180,Kisumu,2024-04-02,Deposit,1590.0,4410.0,Monthly contribution
SAV027285,MEM1180,Kisumu,2024-05-03,Deposit,1600.0,6010.0,Monthly contribution
SAV027286,MEM1180,Kisumu,2024-06-05,Deposit,1590.0,7600.0,Monthly contribution
SAV027287,MEM1180,Kisumu,2024-07-05,Deposit,1410.0,9010.0,Monthly contribution
