payment_id,loan_id,member_id,branch,due_date,payment_date,installment_due_kes,amount_paid_kes,days_late,payment_status
PAY0017692,LN01904,MEM1484,Nairobi,2023-12-27,2023-12-28,31874.98,31874.98,1,Paid on Time
PAY0017693,LN01904,MEM1484,Nairobi,2024-01-27,2024-01-29,31874.98,31874.98,2,Paid on Time
PAY0017694,LN01904,MEM1484,Nairobi,2024-02-27,2024-03-02,31874.98,31874.98,4,Paid on Time
PAY0017695,LN01904,MEM1484,Nairobi,2024-03-27,2024-04-01,31874.98,31874.98,5,Paid on Time
PAY0017696,LN01904,MEM1484,Nairobi,2024-04-27,2024-05-10,31874.98,31874.98,13,Late Payment
PAY0017697,LN01904,MEM1484,Nairobi,2024-05-27,2024-05-28,31874.98,31874.98,1,Paid on Time
PAY0017698,LN01904,MEM1484,Nairobi,2024-06-27,2024-06-27,31874.98,31874.98,0,Paid on Time
PAY0017699,LN01904,MEM1484,Nairobi,2024-07-27,2024-08-01,31874.98,31874.98,5,Paid on Time
PAY0017700,LN01904,MEM1484,Nairobi,2024-08-27,2024-08-30,31874.98,31874.98,3,Paid on Time
PAY0017701,LN01904,MEM1484,Nairobi,2024-09-27,2024-10-02,31874.98,31874.98,5,Paid on Time
PAY0017702,LN01904,MEM1484,Nairobi,2024-10-27,2024-10-27,31874.98,31874.98,0,Paid on Time
PAY0017703,LN01904,MEM1484,Nairobi,2024-11-27,2024-11-29,31874.98,31874.98,2,Paid on Time
PAY0017704,LN01904,MEM1484,Nairobi,2024-12-27,2024-12-30,31874.98,31874.98,3,Paid on Time
PAY0017705,LN01905,MEM1484,Nairobi,2024-01-03,2024-01-04,25948.48,25948.48,1,Paid on Time
PAY0017706,LN01905,MEM1484,Nairobi,2024-02-03,2024-02-06,25948.48,25948.48,3,Paid on Time
PAY0017707,LN01905,MEM1484,Nairobi,2024-03-03,2024-03-04,25948.48,25948.48,1,Paid on Time
PAY0017708,LN01905,MEM1484,Nairobi,2024-04-03,2024-04-08,25948.48,25948.48,5,Paid on Time
PAY0017709,LN01905,MEM1484,Nairobi,2024-05-03,2024-05-08,25948.48,25948.48,5,Paid on Time
PAY0017710,LN01905,MEM1484,Nairobi,2024-06-03,2024-06-08,25948.48,25948.48,5,Paid on Time
PAY0017711,LN01905,MEM1484,Nairobi,2024-07-03,2024-07-04,25948.48,25948.48,1,Paid on Time
PAY0017712,LN01905,MEM1484,Nairobi,2024-08-03,2024-08-06,25948.48,25948.48,3,Paid on Time
PAY0017713,LN01905,MEM1484,Nairobi,2024-09-03,2024-09-05,25948.48,25948.48,2,Paid on Time
PAY0017714,LN01905,MEM1484,Nairobi,2024-10-03,2024-10-04,25948.48,25948.48,1,Paid on Time
PAY0017715,LN01905,MEM1484,Nairobi,2024-11-03,2024-11-03,25948.48,25948.48,0,Paid on Time
PAY0017716,LN01905,MEM1484,Nairobi,2024-12-03,2024-12-03,25948.48,25948.48,0,Paid on Time
PAY0017717,LN01906,MEM1485,Nairobi,2024-07-15,2024-07-26,11688.75,5844.38,11,Partial Payment
PAY0017718,LN01906,MEM1485,Nairobi,2024-08-15,2024-08-20,11688.75,11688.75,5,Paid on Time
PAY0017719,LN01906,MEM1485,Nairobi,2024-09-15,2024-09-18,11688.75,11688.75,3,Paid on Time
PAY0017720,LN01906,MEM1485,Nairobi,2024-10-15,2024-10-15,11688.75,11688.75,0,Paid on Time
PAY0017721,LN01906,MEM1485,Nairobi,2024-11-15,2024-12-09,11688.75,5844.38,24,Partial Payment
PAY0017722,LN01906,MEM1485,Nairobi,2024-12-15,2024-12-18,11688.75,11688.75,3,Paid on Time
PAY0017723,LN01907,MEM1486,Nairobi,2024-07-14,2024-09-05,16674.9,10873.12,53,Late Payment
PAY0017724,LN01907,MEM1486,Nairobi,2024-08-14,2024-10-05,16674.9,11360.1,52,Late Payment
PAY0017725,LN01907,MEM1486,Nairobi,2024-09-14,2024-10-20,16674.9,13693.01,36,Late Payment
PAY0017726,LN01907,MEM1486,Nairobi,2024-10-14,2024-12-02,16674.9,10054.26,49,Late Payment
PAY0017727,LN01907,MEM1486,Nairobi,2024-11-14,2024-12-16,16674.9,11698.24,32,Late Payment
PAY0017728,LN01907,MEM1486,Nairobi,2024-12-14,2025-01-27,16674.9,10671.16,44,Late Payment
PAY0017729,LN01908,MEM1486,Nairobi,2024-07-01,2024-07-01,12841.81,12841.81,0,Paid on Time
PAY0017730,LN01908,MEM1486,Nairobi,2024-08-01,2024-08-04,12841.81,12841.81,3,Paid on Time
PAY0017731,LN01908,MEM1486,Nairobi,2024-09-01,2024-09-03,12841.81,12841.81,2,Paid on Time
PAY0017732,LN01908,MEM1486,Nairobi,2024-10-01,2024-10-03,12841.81,12841.81,2,Paid on Time
PAY0017733,LN01908,MEM1486,Nairobi,2024-11-01,2024-11-02,12841.81,12841.81,1,Paid on Time
PAY0017734,LN01908,MEM1486,Nairobi,2024-12-01,2024-12-04,12841.81,12841.81,3,Paid on Time
PAY0017735,LN01909,MEM1487,Kisumu,2024-09-23,2024-09-27,10355.99,10355.99,4,Paid on Time
PAY0017736,LN01909,MEM1487,Kisumu,2024-10-23,2024-10-25,10355.99,10355.99,2,Paid on Time
PAY0017737,LN01909,MEM1487,Kisumu,2024-11-23,2024-11-27,10355.99,10355.99,4,Paid on Time
PAY0017738,LN01909,MEM1487,Kisumu,2024-12-23,2024-12-24,10355.99,10355.99,1,Paid on Time
PAY0017739,LN01910,MEM1488,Nairobi,2024-06-12,2024-06-17,8359.56,8359.56,5,Paid on Time
PAY0017740,LN01910,MEM1488,Nairobi,2024-07-12,2024-07-15,8359.56,8359.56,3,Paid on Time
PAY0017741,LN01910,MEM1488,Nairobi,2024-08-12,2024-08-16,8359.56,8359.56,4,Paid on Time
PAY0017742,LN01910,MEM1488,Nairobi,2024-09-12,2024-09-14,8359.56,8359.56,2,Paid on Time
PAY0017743,LN01910,MEM1488,Nairobi,2024-10-12,2024-10-15,8359.56,8359.56,3,Paid on Time
PAY0017744,LN01910,MEM1488,Nairobi,2024-11-12,2024-11-27,8359.56,4179.78,15,Partial Payment
PAY0017745,LN01910,MEM1488,Nairobi,2024-12-12,2024-12-14,8359.56,8359.56,2,Paid on Time
PAY0017746,LN01911,MEM1488,Nairobi,2023-10-26,2023-12-28,4460.6,2879.95,63,Partial Payment
PAY0017747,LN01911,MEM1488,Nairobi,2023-11-26,2024-02-02,4460.6,1377.54,68,Partial Payment
PAY0017748,LN01911,MEM1488,Nairobi,2023-12-26,2024-02-24,4460.6,1662.23,60,Partial Payment
PAY0017749,LN01911,MEM1488,Nairobi,2024-01-26,2024-04-05,4460.6,1591.58,70,Partial Payment
PAY0017750,LN01911,MEM1488,Nairobi,2024-02-26,2024-05-20,4460.6,2254.34,84,Partial Payment
PAY0017751,LN01911,MEM1488,Nairobi,2024-03-26,2024-06-04,4460.6,1768.34,70,Partial Payment
PAY0017752,LN01912,MEM1489,Nairobi,2023-07-17,2023-07-19,33424.73,33424.73,2,Paid on Time
PAY0017753,LN01912,MEM1489,Nairobi,2023-08-17,2023-08-19,33424.73,33424.73,2,Paid on Time
PAY0017754,LN01912,MEM1489,Nairobi,2023-09-17,2023-09-21,33424.73,33424.73,4,Paid on Time
PAY0017755,LN01912,MEM1489,Nairobi,2023-10-17,2023-10-21,33424.73,33424.73,4,Paid on Time
PAY0017756,LN01912,MEM1489,Nairobi,2023-11-17,2023-11-19,33424.73,33424.73,2,Paid on Time
PAY0017757,LN01912,MEM1489,Nairobi,2023-12-17,2023-12-20,33424.73,33424.73,3,Paid on Time
PAY0017758,LN01912,MEM1489,Nairobi,2024-01-17,2024-01-19,33424.73,33424.73,2,Paid on Time
PAY0017759,LN01912,MEM1489,Nairobi,2024-02-17,2024-02-22,33424.73,33424.73,5,Paid on Time
PAY0017760,LN01912,MEM1489,Nairobi,2024-03-17,2024-03-19,33424.73,33424.73,2,Paid on Time
PAY0017761,LN01912,MEM1489,Nairobi,2024-04-17,2024-04-20,33424.73,33424.73,3,Paid on Time
PAY0017762,LN01912,MEM1489,Nairobi,2024-05-17,2024-05-18,33424.73,33424.73,1,Paid on Time
PAY0017763,LN01912,MEM1489,Nairobi,2024-06-17,2024-06-17,33424.73,33424.73,0,Paid on Time
PAY0017764,LN01912,MEM1489,Nairobi,2024-07-17,2024-07-20,33424.73,33424.73,3,Paid on Time
PAY0017765,LN01912,MEM1489,Nairobi,2024-08-17,2024-08-17,33424.73,33424.73,0,Paid on Time
PAY0017766,LN01912,MEM1489,Nairobi,2024-09-17,2024-09-22,33424.73,33424.73,5,Paid on Time
PAY0017767,LN01912,MEM1489,Nairobi,2024-10-17,2024-10-18,33424.73,33424.73,1,Paid on Time
PAY0017768,LN01912,MEM1489,Nairobi,2024-11-17,2024-11-18,33424.73,33424.73,1,Paid on Time
PAY0017769,LN01912,MEM1489,Nairobi,2024-12-17,2024-12-19,33424.73,33424.73,2,Paid on Time
PAY0017770,LN01913,MEM1489,Nairobi,2023-09-19,2023-09-20,5661.53,5661.53,1,Paid on Time
PAY0017771,LN01913,MEM1489,Nairobi,2023-10-19,2023-10-20,5661.53,5661.53,1,Paid on Time
PAY0017772,LN01913,MEM1489,Nairobi,2023-11-19,2023-11-24,5661.53,5661.53,5,Paid on Time
PAY0017773,LN01913,MEM1489,Nairobi,2023-12-19,2023-12-20,5661.53,5661.53,1,Paid on Time
PAY0017774,LN01913,MEM1489,Nairobi,2024-01-19,2024-01-23,5661.53,5661.53,4,Paid on Time
PAY0017775,LN01913,MEM1489,Nairobi,2024-02-19,2024-02-21,5661.53,5661.53,2,Paid on Time
PAY0017776,LN01914,MEM1491,Kisumu,2024-08-02,2024-08-03,5570.95,5570.95,1,Paid on Time
PAY0017777,LN01914,MEM1491,Kisumu,2024-09-02,2024-09-23,5570.95,2785.47,21,Partial Payment
PAY0017778,LN01914,MEM1491,Kisumu,2024-10-02,2024-10-05,5570.95,5570.95,3,Paid on Time
PAY0017779,LN01914,MEM1491,Kisumu,2024-11-02,2024-11-02,5570.95,5570.95,0,Paid on Time
PAY0017780,LN01914,MEM1491,Kisumu,2024-12-02,2024-12-06,5570.95,5570.95,4,Paid on Time
PAY0017781,LN01915,MEM1494,Nairobi,2023-02-28,2023-03-02,7009.88,7009.88,2,Paid on Time
PAY0017782,LN01915,MEM1494,Nairobi,2023-03-28,2023-04-02,7009.88,7009.88,5,Paid on Time
PAY0017783,LN01915,MEM1494,Nairobi,2023-04-28,2023-05-01,7009.88,7009.88,3,Paid on Time
PAY0017784,LN01915,MEM1494,Nairobi,2023-05-28,2023-05-29,7009.88,7009.88,1,Paid on Time
PAY0017785,LN01915,MEM1494,Nairobi,2023-06-28,2023-07-03,7009.88,7009.88,5,Paid on Time
PAY0017786,LN01915,MEM1494,Nairobi,2023-07-28,2023-07-29,7009.88,7009.88,1,Paid on Time
PAY0017787,LN01915,MEM1494,Nairobi,2023-08-28,2023-08-28,7009.88,7009.88,0,Paid on Time
PAY0017788,LN01915,MEM1494,Nairobi,2023-09-28,2023-10-01,7009.88,7009.88,3,Paid on Time
PAY0017789,LN01915,MEM1494,Nairobi,2023-10-28,2023-11-01,7009.88,7009.88,4,Paid on Time
PAY0017790,LN01915,MEM1494,Nairobi,2023-11-28,2023-11-29,7009.88,7009.88,1,Paid on Time
PAY0017791,LN01915,MEM1494,Nairobi,2023-12-28,2023-12-31,7009.88,7009.88,3,Paid on Time
PAY0017792,LN01915,MEM1494,Nairobi,2024-01-28,2024-01-28,7009.88,7009.88,0,Paid on Time
PAY0017793,LN01915,MEM1494,Nairobi,2024-02-28,2024-02-29,7009.88,7009.88,1,Paid on Time
PAY0017794,LN01915,MEM1494,Nairobi,2024-03-28,2024-04-02,7009.88,7009.88,5,Paid on Time
PAY0017795,LN01915,MEM1494,Nairobi,2024-04-28,2024-04-29,7009.88,7009.88,1,Paid on Time
PAY0017796,LN01915,MEM1494,Nairobi,2024-05-28,2024-05-28,7009.88,7009.88,0,Paid on Time
PAY0017797,LN01915,MEM1494,Nairobi,2024-06-28,2024-07-03,7009.88,7009.88,5,Paid on Time
PAY0017798,LN01915,MEM1494,Nairobi,2024-07-28,2024-08-22,7009.88,7009.88,25,Late Payment
PAY0017799,LN01915,MEM1494,Nairobi,2024-08-28,2024-08-28,7009.88,7009.88,0,Paid on Time
PAY0017800,LN01915,MEM1494,Nairobi,2024-09-28,2024-09-30,7009.88,7009.88,2,Paid on Time
PAY0017801,LN01915,MEM1494,Nairobi,2024-10-28,2024-10-30,7009.88,7009.88,2,Paid on Time
PAY0017802,LN01915,MEM1494,Nairobi,2024-11-28,2024-12-02,7009.88,7009.88,4,Paid on Time
PAY0017803,LN01915,MEM1494,Nairobi,2024-12-28,2024-12-31,7009.88,7009.88,3,Paid on Time
PAY0017804,LN01916,MEM1495,Nairobi,2023-02-15,2023-02-17,29138.79,29138.79,2,Paid on Time
PAY0017805,LN01916,MEM1495,Nairobi,2023-03-15,2023-03-19,29138.79,29138.79,4,Paid on Time
PAY0017806,LN01916,MEM1495,Nairobi,2023-04-15,2023-04-17,29138.79,29138.79,2,Paid on Time
PAY0017807,LN01916,MEM1495,Nairobi,2023-05-15,2023-05-15,29138.79,29138.79,0,Paid on Time
PAY0017808,LN01916,MEM1495,Nairobi,2023-06-15,2023-06-18,29138.79,29138.79,3,Paid on Time
PAY0017809,LN01916,MEM1495,Nairobi,2023-07-15,2023-08-11,29138.79,29138.79,27,Late Payment
PAY0017810,LN01916,MEM1495,Nairobi,2023-08-15,2023-08-17,29138.79,29138.79,2,Paid on Time
PAY0017811,LN01916,MEM1495,Nairobi,2023-09-15,2023-09-18,29138.79,29138.79,3,Paid on Time
PAY0017812,LN01916,MEM1495,Nairobi,2023-10-15,2023-10-17,29138.79,29138.79,2,Paid on Time
PAY0017813,LN01916,MEM1495,Nairobi,2023-11-15,2023-11-18,29138.79,29138.79,3,Paid on Time
PAY0017814,LN01916,MEM1495,Nairobi,2023-12-15,2023-12-20,29138.79,29138.79,5,Paid on Time
PAY0017815,LN01916,MEM1495,Nairobi,2024-01-15,2024-01-15,29138.79,29138.79,0,Paid on Time
PAY0017816,LN01916,MEM1495,Nairobi,2024-02-15,2024-02-15,29138.79,29138.79,0,Paid on Time
PAY0017817,LN01916,MEM1495,Nairobi,2024-03-15,2024-03-17,29138.79,29138.79,2,Paid on Time
PAY0017818,LN01916,MEM1495,Nairobi,2024-04-15,2024-04-15,29138.79,29138.79,0,Paid on Time
PAY0017819,LN01916,MEM1495,Nairobi,2024-05-15,2024-06-13,29138.79,29138.79,29,Late Payment
PAY0017820,LN01916,MEM1495,Nairobi,2024-06-15,2024-06-21,29138.79,29138.79,6,Late Payment
PAY0017821,LN01916,MEM1495,Nairobi,2024-07-15,2024-07-16,29138.79,29138.79,1,Paid on Time
PAY0017822,LN01916,MEM1495,Nairobi,2024-08-15,2024-08-16,29138.79,29138.79,1,Paid on Time
PAY0017823,LN01916,MEM1495,Nairobi,2024-09-15,2024-09-15,29138.79,29138.79,0,Paid on Time
PAY0017824,LN01916,MEM1495,Nairobi,2024-10-15,2024-10-18,29138.79,29138.79,3,Paid on Time
PAY0017825,LN01916,MEM1495,Nairobi,2024-11-15,2024-11-20,29138.79,29138.79,5,Paid on Time
PAY0017826,LN01916,MEM1495,Nairobi,2024-12-15,2024-12-18,29138.79,29138.79,3,Paid on Time
PAY0017827,LN01917,MEM1495,Nairobi,2023-02-17,2023-02-20,55358.62,55358.62,3,Paid on Time
PAY0017828,LN01917,MEM1495,Nairobi,2023-03-17,2023-03-17,55358.62,55358.62,0,Paid on Time
PAY0017829,LN01917,MEM1495,Nairobi,2023-04-17,2023-05-07,55358.62,55358.62,20,Late Payment
PAY0017830,LN01917,MEM1495,Nairobi,2023-05-17,2023-05-17,55358.62,55358.62,0,Paid on Time
PAY0017831,LN01917,MEM1495,Nairobi,2023-06-17,2023-06-20,55358.62,55358.62,3,Paid on Time
PAY0017832,LN01917,MEM1495,Nairobi,2023-07-17,2023-07-22,55358.62,55358.62,5,Paid on Time
PAY0017833,LN01918,MEM1496,Nakuru,2024-02-01,2024-02-05,4121.37,4121.37,4,Paid on Time
PAY0017834,LN01918,MEM1496,Nakuru,2024-03-01,2024-03-07,4121.37,4121.37,6,Late Payment
PAY0017835,LN01918,MEM1496,Nakuru,2024-04-01,2024-04-03,4121.37,4121.37,2,Paid on Time
PAY0017836,LN01918,MEM1496,Nakuru,2024-05-01,2024-05-06,4121.37,4121.37,5,Paid on Time
PAY0017837,LN01918,MEM1496,Nakuru,2024-06-01,2024-06-01,4121.37,4121.37,0,Paid on Time
PAY0017838,LN01918,MEM1496,Nakuru,2024-07-01,2024-07-06,4121.37,4121.37,5,Paid on Time
PAY0017839,LN01918,MEM1496,Nakuru,2024-08-01,2024-08-01,4121.37,4121.37,0,Paid on Time
PAY0017840,LN01918,MEM1496,Nakuru,2024-09-01,2024-09-06,4121.37,4121.37,5,Paid on Time
PAY0017841,LN01918,MEM1496,Nakuru,2024-10-01,2024-10-06,4121.37,4121.37,5,Paid on Time
PAY0017842,LN01918,MEM1496,Nakuru,2024-11-01,2024-11-02,4121.37,4121.37,1,Paid on Time
PAY0017843,LN01918,MEM1496,Nakuru,2024-12-01,2024-12-04,4121.37,4121.37,3,Paid on Time
PAY0017844,LN01919,MEM1496,Nakuru,2023-11-05,2023-11-05,11283.8,11283.8,0,Paid on Time
PAY0017845,LN01919,MEM1496,Nakuru,2023-12-05,2023-12-08,11283.8,11283.8,3,Paid on Time
PAY0017846,LN01919,MEM1496,Nakuru,2024-01-05,2024-01-07,11283.8,11283.8,2,Paid on Time
PAY0017847,LN01919,MEM1496,Nakuru,2024-02-05,2024-02-05,11283.8,11283.8,0,Paid on Time
PAY0017848,LN01919,MEM1496,Nakuru,2024-03-05,2024-03-12,11283.8,11283.8,7,Late Payment
PAY0017849,LN01919,MEM1496,Nakuru,2024-04-05,2024-04-10,11283.8,11283.8,5,Paid on Time
PAY0017850,LN01919,MEM1496,Nakuru,2024-05-05,2024-05-09,11283.8,11283.8,4,Paid on Time
PAY0017851,LN01919,MEM1496,Nakuru,2024-06-05,2024-06-07,11283.8,11283.8,2,Paid on Time
PAY0017852,LN01919,MEM1496,Nakuru,2024-07-05,2024-07-10,11283.8,11283.8,5,Paid on Time
PAY0017853,LN01919,MEM1496,Nakuru,2024-08-05,2024-08-05,11283.8,11283.8,0,Paid on Time
PAY0017854,LN01919,MEM1496,Nakuru,2024-09-05,2024-09-08,11283.8,11283.8,3,Paid on Time
PAY0017855,LN01919,MEM1496,Nakuru,2024-10-05,2024-10-10,11283.8,11283.8,5,Paid on Time
PAY0017856,LN01920,MEM1496,Nakuru,2024-10-06,2024-10-22,9427.65,9427.65,16,Late Payment
PAY0017857,LN01920,MEM1496,Nakuru,2024-11-06,2024-11-07,9427.65,9427.65,1,Paid on Time
PAY0017858,LN01920,MEM1496,Nakuru,2024-12-06,2024-12-11,9427.65,9427.65,5,Paid on Time
PAY0017859,LN01921,MEM1497,Nairobi,2023-12-28,2024-01-30,9092.75,6133.52,33,Late Payment
PAY0017860,LN01921,MEM1497,Nairobi,2024-01-28,2024-03-25,9092.75,7010.96,57,Late Payment
PAY0017861,LN01921,MEM1497,Nairobi,2024-02-28,2024-04-20,9092.75,7305.98,52,Late Payment
PAY0017862,LN01921,MEM1497,Nairobi,2024-03-28,2024-05-23,9092.75,5655.64,56,Late Payment
PAY0017863,LN01921,MEM1497,Nairobi,2024-04-28,2024-06-23,9092.75,6130.18,56,Late Payment
PAY0017864,LN01921,MEM1497,Nairobi,2024-05-28,2024-07-14,9092.75,6866.2,47,Late Payment
PAY0017865,LN01922,MEM1497,Nairobi,2024-07-15,2024-07-20,12180.86,12180.86,5,Paid on Time
PAY0017866,LN01922,MEM1497,Nairobi,2024-08-15,2024-08-15,12180.86,12180.86,0,Paid on Time
PAY0017867,LN01922,MEM1497,Nairobi,2024-09-15,2024-09-15,12180.86,12180.86,0,Paid on Time
PAY0017868,LN01922,MEM1497,Nairobi,2024-10-15,2024-10-17,12180.86,12180.86,2,Paid on Time
PAY0017869,LN01922,MEM1497,Nairobi,2024-11-15,2024-11-15,12180.86,12180.86,0,Paid on Time
PAY0017870,LN01922,MEM1497,Nairobi,2024-12-15,2024-12-18,12180.86,12180.86,3,Paid on Time
PAY0017871,LN01923,MEM1497,Nairobi,2023-04-18,2023-04-23,10979.93,10979.93,5,Paid on Time
PAY0017872,LN01923,MEM1497,Nairobi,2023-05-18,2023-05-20,10979.93,10979.93,2,Paid on Time
PAY0017873,LN01923,MEM1497,Nairobi,2023-06-18,2023-06-20,10979.93,10979.93,2,Paid on Time
PAY0017874,LN01923,MEM1497,Nairobi,2023-07-18,2023-07-23,10979.93,10979.93,5,Paid on Time
PAY0017875,LN01923,MEM1497,Nairobi,2023-08-18,2023-08-18,10979.93,10979.93,0,Paid on Time
PAY0017876,LN01923,MEM1497,Nairobi,2023-09-18,2023-09-22,10979.93,10979.93,4,Paid on Time
PAY0017877,LN01925,MEM1499,Mombasa,2023-04-28,2023-05-01,12462.29,12462.29,3,Paid on Time
PAY0017878,LN01925,MEM1499,Mombasa,2023-05-28,2023-05-30,12462.29,12462.29,2,Paid on Time
PAY0017879,LN01925,MEM1499,Mombasa,2023-06-28,2023-06-30,12462.29,12462.29,2,Paid on Time
PAY0017880,LN01925,MEM1499,Mombasa,2023-07-28,2023-08-02,12462.29,12462.29,5,Paid on Time
PAY0017881,LN01925,MEM1499,Mombasa,2023-08-28,2023-08-31,12462.29,12462.29,3,Paid on Time
PAY0017882,LN01925,MEM1499,Mombasa,2023-09-28,2023-09-30,12462.29,12462.29,2,Paid on Time
PAY0017883,LN01926,MEM1499,Mombasa,2024-03-20,2024-03-20,16499.37,16499.37,0,Paid on Time
PAY0017884,LN01926,MEM1499,Mombasa,2024-04-20,2024-04-20,16499.37,16499.37,0,Paid on Time
PAY0017885,LN01926,MEM1499,Mombasa,2024-05-20,2024-05-20,16499.37,16499.37,0,Paid on Time
PAY0017886,LN01926,MEM1499,Mombasa,2024-06-20,2024-06-20,16499.37,16499.37,0,Paid on Time
PAY0017887,LN01926,MEM1499,Mombasa,2024-07-20,2024-07-20,16499.37,16499.37,0,Paid on Time
PAY0017888,LN01926,MEM1499,Mombasa,2024-08-20,2024-08-20,16499.37,16499.37,0,Paid on Time
PAY0017889,LN01927,MEM1499,Mombasa,2024-10-27,2024-10-28,10007.81,10007.81,1,Paid on Time
PAY0017890,LN01927,MEM1499,Mombasa,2024-11-27,2024-12-02,10007.81,10007.81,5,Paid on Time
PAY0017891,LN01927,MEM1499,Mombasa,2024-12-27,2024-12-28,10007.81,10007.81,1,Paid on Time
PAY0017892,LN01928,MEM1500,Nairobi,2024-08-09,2024-08-10,217194.2,217194.2,1,Paid on Time
PAY0017893,LN01928,MEM1500,Nairobi,2024-09-09,2024-10-03,217194.2,217194.2,24,Late Payment
PAY0017894,LN01928,MEM1500,Nairobi,2024-10-09,2024-10-31,217194.2,217194.2,22,Late Payment
PAY0017895,LN01928,MEM1500,Nairobi,2024-11-09,2024-11-09,217194.2,217194.2,0,Paid on Time
PAY0017896,LN01928,MEM1500,Nairobi,2024-12-09,2024-12-13,217194.2,217194.2,4,Paid on Time
PAY0017897,LN01929,MEM0011,Nairobi,2021-04-14,2021-07-18,50900.01,10820.16,95,Defaulted
PAY0017898,LN01929,MEM0011,Nairobi,2021-05-14,2021-09-05,50900.01,316.05,114,Defaulted
PAY0017899,LN01929,MEM0011,Nairobi,2021-06-14,2021-11-02,50900.01,1611.87,141,Defaulted
PAY0017900,LN01929,MEM0011,Nairobi,2021-07-14,2021-11-01,50900.01,2132.18,110,Defaulted
PAY0017901,LN01929,MEM0011,Nairobi,2021-08-14,2022-01-19,50900.01,4505.79,158,Defaulted
PAY0017902,LN01929,MEM0011,Nairobi,2021-09-14,2021-12-29,50900.01,12579.77,106,Defaulted
PAY0017903,LN01929,MEM0011,Nairobi,2021-10-14,2022-03-24,50900.01,1864.04,161,Defaulted
PAY0017904,LN01929,MEM0011,Nairobi,2021-11-14,2022-05-02,50900.01,2108.79,169,Defaulted
PAY0017905,LN01929,MEM0011,Nairobi,2021-12-14,2022-05-03,50900.01,2575.47,140,Defaulted
PAY0017906,LN01929,MEM0011,Nairobi,2022-01-14,2022-06-03,50900.01,6926.04,140,Defaulted
PAY0017907,LN01929,MEM0011,Nairobi,2022-02-14,,50900.01,0.0,127,Defaulted
PAY0017908,LN01929,MEM0011,Nairobi,2022-03-14,,50900.01,0.0,156,Defaulted
PAY0017909,LN01930,MEM0026,Nakuru,2022-07-09,2022-07-09,16348.18,16348.18,0,Paid on Time
PAY0017910,LN01930,MEM0026,Nakuru,2022-08-09,2022-08-09,16348.18,16348.18,0,Paid on Time
PAY0017911,LN01930,MEM0026,Nakuru,2022-09-09,2022-09-09,16348.18,16348.18,0,Paid on Time
PAY0017912,LN01930,MEM0026,Nakuru,2022-10-09,2022-10-09,16348.18,16348.18,0,Paid on Time
PAY0017913,LN01930,MEM0026,Nakuru,2022-11-09,2022-11-09,16348.18,16348.18,0,Paid on Time
PAY0017914,LN01930,MEM0026,Nakuru,2022-12-09,2022-12-09,16348.18,16348.18,0,Paid on Time
PAY0017915,LN01930,MEM0026,Nakuru,2023-01-09,2023-01-09,16348.18,16348.18,0,Paid on Time
PAY0017916,LN01930,MEM0026,Nakuru,2023-02-09,2023-02-09,16348.18,16348.18,0,Paid on Time
PAY0017917,LN01930,MEM0026,Nakuru,2023-03-09,2023-03-09,16348.18,16348.18,0,Paid on Time
PAY0017918,LN01930,MEM0026,Nakuru,2023-04-09,2023-04-09,16348.18,16348.18,0,Paid on Time
PAY0017919,LN01930,MEM0026,Nakuru,2023-05-09,2023-05-09,16348.18,16348.18,0,Paid on Time
PAY0017920,LN01930,MEM0026,Nakuru,2023-06-09,2023-06-09,16348.18,16348.18,0,Paid on Time
PAY0017921,LN01931,MEM0043,Nairobi,2021-09-16,2021-11-21,8600.74,5085.16,66,Partial Payment
PAY0017922,LN01931,MEM0043,Nairobi,2021-10-16,2021-12-25,8600.74,3965.85,70,Partial Payment
PAY0017923,LN01931,MEM0043,Nairobi,2021-11-16,2022-01-22,8600.74,3903.62,67,Partial Payment
PAY0017924,LN01931,MEM0043,Nairobi,2021-12-16,2022-02-17,8600.74,4211.51,63,Partial Payment
PAY0017925,LN01931,MEM0043,Nairobi,2022-01-16,2022-03-26,8600.74,5577.88,69,Partial Payment
PAY0017926,LN01931,MEM0043,Nairobi,2022-02-16,2022-05-09,8600.74,2956.67,82,Partial Payment
PAY0017927,LN01932,MEM0050,Kisumu,2022-09-28,2022-09-28,16071.89,16071.89,0,Paid on Time
PAY0017928,LN01932,MEM0050,Kisumu,2022-10-28,2022-10-28,16071.89,16071.89,0,Paid on Time
PAY0017929,LN01932,MEM0050,Kisumu,2022-11-28,2022-11-28,16071.89,16071.89,0,Paid on Time
PAY0017930,LN01932,MEM0050,Kisumu,2022-12-28,2022-12-28,16071.89,16071.89,0,Paid on Time
PAY0017931,LN01932,MEM0050,Kisumu,2023-01-28,2023-01-28,16071.89,16071.89,0,Paid on Time
PAY0017932,LN01932,MEM0050,Kisumu,2023-02-28,2023-02-28,16071.89,16071.89,0,Paid on Time
PAY0017933,LN01932,MEM0050,Kisumu,2023-03-28,2023-03-28,16071.89,16071.89,0,Paid on Time
PAY0017934,LN01932,MEM0050,Kisumu,2023-04-28,2023-04-28,16071.89,16071.89,0,Paid on Time
PAY0017935,LN01932,MEM0050,Kisumu,2023-05-28,2023-05-28,16071.89,16071.89,0,Paid on Time
PAY0017936,LN01932,MEM0050,Kisumu,2023-06-28,2023-06-28,16071.89,16071.89,0,Paid on Time
